발생원인,월별,시간대별,사고규모,풍속(m/s),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),최대파고(m),파주기(sec),지점_목포,지점_보령,지점_부산,지점_서귀포,지점_속초,지점_여수,지점_완도,지점_울산,지점_울진,지점_인천,지점_제주,지점_태안,지점_통영,지점_평택,지점_포항,발생해역_EEZ 30마일 이내,발생해역_공해,발생해역_영해,발생해역_영해-EEZ,발생해역_항계 내,발생해역_항계내,발생해역_협수로,기상상태_양호,기상상태_저시정,기상상태_태풍경보,기상상태_태풍주의보,기상상태_풍랑경보,기상상태_풍랑주의보,기상상태_황천2급,기상상태_황천3급,기상상태_황천4급,기상상태_황천5급,기상상태_황천6급,선 종_고무보트,선 종_관공선,선 종_기타,선 종_기타(레져선박),선 종_기타(통선),선 종_낚시어선,선 종_모터보트,선 종_어선,선 종_여객선,선 종_예부선,선 종_요트,선 종_유도선,선 종_유조선,선 종_화물선
취급불량 및 결함,9,16,1.075268817204301,4.9,7.3,1016.4,54.0,20.7,0.3,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,13,4.0,3.9,5.7,1019.8,66.0,18.0,0.9,3.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
기타,9,10,4.0,6.4,8.1,1020.9,58.0,18.7,1.2,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,8,2.2517911975435005,6.6,8.2,1019.9,54.0,19.5,1.4,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
취급불량 및 결함,9,22,0.5,7.1,10.1,1020.1,49.0,20.5,0.6,2.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기타,9,13,0.2047082906857728,4.9,6.4,1019.2,57.0,22.3,1.6,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,13,2.272727272727273,3.1,4.2,1018.5,50.0,21.3,0.7,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,8,1.2195121951219512,6.3,7.6,1019.6,57.0,22.1,0.9,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,4,0.0,0.2,2.9,1018.2,72.0,20.5,0.1,16.866666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
운항과실,9,17,1.95,7.6,9.9,1014.3,58.0,23.0,1.2,4.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
관리문제,9,16,0.3783102143757881,6.0,8.1,1014.5,54.0,23.0,1.1,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,16,1.595744680851064,6.0,8.1,1014.5,54.0,23.0,1.1,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,14,0.8547008547008548,2.8,4.0,1015.1,76.0,21.7,1.2,5.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,10,1.4925373134328357,0.1,0.8,1016.5,40.0,27.3,0.9,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
운항과실,9,8,2.1818181818181817,2.1,3.1,1014.8,73.0,21.4,0.8,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
운항과실,9,7,0.2564102564102564,1.1,1.9,1016.4,77.0,23.9,0.6,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,6,0.0575539568345323,5.3,7.0,1015.5,76.0,19.6,0.6,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
취급불량 및 결함,9,4,1.3157894736842106,2.0,2.8,1016.6,82.0,19.2,1.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,3,2.2517911975435005,2.5,3.3,1016.6,84.0,20.1,1.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
취급불량 및 결함,9,15,5.0,1.7,3.5,1015.6,48.0,24.2,1.6,6.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
취급불량 및 결함,9,14,7.142857142857143,3.7,5.2,1015.9,48.0,24.2,1.6,5.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
운항과실,9,14,0.2040816326530612,3.7,4.8,1015.0,70.0,22.6,1.8,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
관리문제,9,13,3.0769230769230766,1.9,3.6,1015.4,79.0,24.3,1.6,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
관리문제,9,12,10.0,4.1,5.1,1015.4,68.0,22.6,1.9,5.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,8,2.272727272727273,6.4,7.5,1016.9,84.0,22.4,1.2,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
취급불량 및 결함,9,8,3.0,6.2,7.5,1013.7,54.0,23.4,1.5,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
운항과실,9,7,1.0526315789473684,3.9,5.2,1013.4,79.0,24.1,2.0,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,18,0.4008016032064128,4.1,5.2,1009.5,92.0,22.9,1.7,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,16,3.896103896103896,7.8,9.9,1008.4,83.0,22.8,0.7,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,10,1.8433179723502304,6.2,9.1,1007.5,88.0,24.8,3.2,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,10,2.047082906857728,7.4,9.3,1007.9,90.0,21.0,1.4,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
취급불량 및 결함,9,9,0.381679389312977,8.2,9.9,1007.3,88.0,24.4,1.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,7,0.2522068095838587,8.4,10.7,1010.2,76.0,-6.1,2.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,7,1.52046783625731,6.1,7.2,1007.9,93.0,21.0,1.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
관리문제,9,6,0.0,8.7,11.0,1007.0,93.0,24.2,2.1,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,0,0.2444444444444444,9.1,11.3,1008.8,92.0,24.1,1.8,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기타,9,22,0.1428571428571428,1.2,1.8,1009.7,86.0,22.1,0.6,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,22,0.3103448275862069,1.2,1.8,1009.7,86.0,22.1,0.6,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,18,2.0,2.0,2.8,1008.7,81.0,21.8,0.8,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,16,1.0,0.8,1.8,1008.1,92.0,21.7,0.2,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,15,0.790513833992095,5.0,6.8,1007.7,98.0,23.1,1.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,13,0.0396039603960396,10.6,12.4,1007.8,89.0,23.5,2.1,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
취급불량 및 결함,9,11,0.4587155963302752,7.3,8.9,1007.6,98.0,22.7,2.1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,9,0.2183406113537118,9.3,11.1,1006.8,98.0,22.9,1.7,4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기타,9,9,0.1023541453428864,8.1,10.2,1010.1,88.0,22.1,1.2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,9,0.4008016032064128,2.8,3.8,1008.3,90.0,20.9,0.4,2.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,8,0.0,3.2,4.1,1007.7,90.0,24.6,1.3,3.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,5,0.2058823529411764,3.7,5.5,1007.7,91.0,20.5,0.8,2.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,13,0.3333333333333333,1.2,1.7,1013.8,67.0,22.4,0.7,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
취급불량 및 결함,9,12,1.7241379310344829,2.5,3.1,1016.6,90.0,23.6,0.9,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
운항과실,9,9,2.222222222222222,2.9,3.6,1015.0,70.0,22.1,0.7,9.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
취급불량 및 결함,9,9,10.0,4.0,4.9,1015.6,63.0,23.1,0.9,9.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
운항과실,9,4,0.02367941712204,2.7,3.7,1014.1,96.0,23.5,0.9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
운항과실,9,4,0.4008016032064128,6.1,7.6,1014.1,84.0,25.6,0.9,9.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,22,0.275,3.1,4.7,1015.9,74.0,22.6,1.1,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,16,4.6875,5.4,7.1,1015.6,69.0,24.4,1.4,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,9,0.4094165813715456,2.6,3.2,1017.3,89.0,22.2,0.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,8,0.0,3.2,4.0,1019.2,70.0,23.6,1.7,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
기타,9,22,0.0071942446043165,5.3,6.5,1017.4,84.0,24.0,1.6,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,19,0.6122448979591836,4.0,5.2,1016.0,80.0,23.4,0.7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
기타,9,17,0.0,6.3,7.6,1015.5,82.0,23.9,0.7,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,9,0.6329113924050632,0.9,1.4,1019.8,81.0,23.9,0.8,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,8,2.0,4.6,5.8,1018.3,66.0,22.2,1.5,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,23,0.6012024048096192,3.5,4.2,1015.7,92.0,23.3,1.5,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,12,0.5882352941176471,4.4,5.6,1014.8,95.0,23.9,1.8,12.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
기타,9,12,0.0869565217391304,3.4,4.5,1024.3,90.0,23.5,0.8,5.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기타,9,11,0.3846153846153846,2.1,2.8,1014.1,90.0,23.4,1.0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
관리문제,9,11,2.604166666666667,2.5,3.2,1014.9,98.0,23.5,1.4,12.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
취급불량 및 결함,9,9,4.705882352941177,6.2,7.7,1015.8,70.0,23.7,1.0,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,8,0.1518987341772152,2.1,3.1,1015.6,91.0,24.0,1.3,12.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,19,1.048951048951049,1.4,2.1,1014.1,98.0,23.2,1.5,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,19,1.3333333333333333,2.3,3.0,1014.2,94.0,24.1,1.4,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
운항과실,9,15,1.3333333333333333,3.5,4.2,1015.8,94.0,23.9,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,15,3.5294117647058827,3.1,4.3,1014.4,86.0,23.2,0.6,3.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
관리문제,9,15,0.0,3.9,4.9,1014.0,92.0,23.7,1.4,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,15,0.9310344827586208,5.3,6.6,1013.7,98.0,22.8,1.6,10.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
취급불량 및 결함,9,13,0.036036036036036,6.0,7.2,1014.3,93.0,24.4,1.8,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
취급불량 및 결함,9,12,0.334448160535117,7.9,9.7,1014.2,98.0,22.5,1.6,12.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,12,1.9390581717451525,2.0,2.6,1015.3,91.0,25.7,0.7,12.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
기상문제,9,10,3.333333333333333,7.2,8.6,1014.4,98.0,22.8,2.1,12.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
기타,9,9,0.2047082906857728,2.0,2.6,1014.6,96.0,21.5,0.6,12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,9,0.1007194244604316,5.0,6.8,1014.8,86.0,25.8,1.9,10.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,9,0.144927536231884,5.0,6.8,1014.8,86.0,25.8,1.9,10.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,8,2.39880059970015,5.1,6.3,1014.4,89.0,22.8,0.9,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
취급불량 및 결함,9,5,0.1724137931034483,7.2,9.2,1014.5,85.0,-10.8,2.2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,3,0.0476190476190476,3.7,4.8,1014.6,87.0,25.9,2.4,9.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
기타,9,0,0.3783102143757881,6.2,7.5,1013.9,94.0,22.5,0.6,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,21,0.3937007874015747,2.7,3.3,1012.7,91.0,24.8,1.1,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
운항과실,9,20,0.0031186440677966,6.4,8.4,1012.6,94.0,25.6,1.8,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
취급불량 및 결함,9,19,0.9211873080859776,0.4,0.9,1012.1,92.0,21.8,1.0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,16,0.0074626865671641,8.5,10.3,1013.1,96.0,24.8,1.6,4.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
취급불량 및 결함,9,9,2.9940119760479043,5.0,6.1,1014.9,80.0,22.8,0.9,3.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
취급불량 및 결함,9,8,0.3,7.9,9.4,1013.0,91.0,20.9,1.1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
기타,9,6,0.0112359550561797,10.4,13.1,1011.3,89.0,20.7,2.4,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
관리문제,9,16,10.0,6.8,9.0,1013.1,91.0,25.6,2.4,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
