발생일시,관할해경서,발생해역,발생유형,발생원인,기상특보,사고선박수,구조인원,부상인원,사망인원,실종인원,사고위치,위도,경도,선종1,톤수1,선종2,톤수2,선종3,톤수3
2018-05-12 11:56,군산,항계내,침수,기타,양호,1,1,0,0,0,군산 소룡동 항내,35|59|30,126|41|70,어선,7.93,,,,
2018-05-12 11:05,창원,영해,기관손상,정비불량,저시정,1,2,0,0,0,진해 대죽도 남방 0.15해리 해상,35|07|46,128|41|04,어선,4.99,,,,
2018-05-12 09:36,서귀포,영해,안전저해,운항부주의,양호,1,11,0,0,0,서귀포 남동방 15해리,33|09|50,126|51|50,어선,55,,,,
2018-05-12 09:05,여수,항계내,폭발,관리소홀,양호,1,4,0,0,0,여수시 묘도 남방 0.33해리 해상,34|51|90,127|43|70,화물선,676,,,,
2018-05-12 07:27,부산,항계내,화재,기타,양호,1,0,0,0,0,"부산, 다대동 수협 중앙부두",35|03|21,128|58|27,어선,96,,,,
2018-05-11 23:47,제주,영해,좌초,운항부주의,양호,1,5,0,0,0,하도포구 북서방 0.3해리,33|31|00,126|52|00,어선,1.88,,,,
2018-05-11 20:26,목포,영해,충돌,운항부주의,양호,2,32,1,0,0,진도군 장죽도 서방 0.6마일,34|20|0,126|05|0,낚시어선,9.77,화물선,4915,,
2018-05-11 18:40,제주,영해,추진기손상,정비불량,양호,1,1,0,0,0,용담포구 서쪽 200미터 해상,33|31|13,126|29|57,모터보트,0,,,,
2018-05-11 17:10,부산,항계내,충돌,운항부주의,양호,2,0,0,0,0,부산 남외항,35|04|00,129|02|00,어선,748,화물선,796,,
2018-05-11 16:20,서귀포,영해,기관손상,정비불량,양호,1,6,0,0,0,우도 남방 0.5해리,33|29|10,126|29|10,어선,9.77,,,,
2018-05-11 15:11,부산,항계내,해양오염,관리소홀,양호,1,0,0,0,0,부산 감천항 11~12번 선석 사이 해상,35|04|38,129|00|11,어선,698,,,,
2018-05-11 11:30,목포,영해,기관손상,정비불량,양호,1,7,0,0,0,진도군 관매도 남동방 8해리,34|07|00,126|09|00,낚시어선,4.99,,,,
2018-05-11 09:34,통영,영해,좌초,운항부주의,양호,1,2,0,0,0,통영시 안정항 0.5해리 앞 해상,34|56|21,128|26|05,어선,6.3,,,,
2018-05-11 09:23,포항,항계내,침수,관리소홀,양호,1,1,0,0,0,구룡포항 내(수협판매장 앞),35|59|25,129|33|23,어선,9.77,,,,
2018-05-11 08:45,동해,영해,침수,운항부주의,양호,1,4,0,0,0,경북 울릉도 가두봉 인근해상,37|27|00,130|52|00,어선,9.77,,,,
2018-05-11 08:43,목포,항계내,기관손상,정비불량,저시정,1,5,0,0,0,목포구 2번부이 인근 해상,00|00|00,00|00|00,어선,9.77,,,,
2018-05-11 08:40,울산,영해-EEZ,해양오염,정비불량,양호,1,0,0,0,0,"간절곶 동방 13해리(FIX 35-19N, 129-38E)",35|19|00,129|38|00,예부선,143,,,,
2018-05-11 08:00,제주,영해,기관손상,정비불량,양호,1,1,0,0,0,삼양화력발전소 앞 0.7M 해상,33|32|53,126|36|10,어선,2.72,,,,
2018-05-11 07:33,완도,영해,침수,관리소홀,양호,1,1,0,0,0,완도군 소안도 서방 0.4해리 해상,34|08|00,126|37|00,어선,3.15,,,,
2018-05-11 04:00,포항,항계내,운항저해,관리소홀,양호,1,2,0,0,0,포항구항 요트계류장,36|03|05,129|22|25,요트,3.05,,,,
2018-05-11 02:30,통영,영해,화재,관리소홀,양호,1,1,0,0,0,통영시 한산면 비진도 외항 북서방 0.4해리 해상,34|43|10,128|27|04,어선,4.99,,,,
2018-05-10 20:57,여수,영해,추진기손상,정비불량,양호,1,4,0,0,0,외나로도 남동방 6.5해리 해상,34|19|60,127|35|23,어선,9.77,,,,
2018-05-10 20:40,서귀포,영해-EEZ,화재,화기취급부주의,양호,1,4,0,0,0,서귀포 남동방 81해리,31|56|00,127|00|00,어선,6.67,,,,
2018-05-10 19:32,제주,영해,기관손상,정비불량,양호,1,11,0,0,0,제주항 북서방 4.5해리,33|34|00,126|27|00,어선,79,,,,
2018-05-10 19:13,포항,항계내,안전저해,운항부주의,양호,1,2,0,0,0,포항 여남항 남동방 0.5해리,36|03|08,129|25|02,어선,3,,,,
2018-05-10 19:06,부산,항계내,안전저해,운항부주의,양호,1,5,0,0,0,광안대교 29번 교각 인근 해상,35|09|11,129|08|09,요트,5,,,,
2018-05-10 15:42,완도,영해,안전저해,운항부주의,양호,1,2,0,0,0,완도군 보길도 서방 7해리 해상,34|09|00,126|21|00,기타,29,,,,
2018-05-10 12:45,평택,항계내,안전저해,관리소홀,양호,1,22,0,0,0,인천시 가덕도 남서방 7해리 해상,36|52|58,125|43|03,낚시어선,9.77,,,,
2018-05-10 12:40,인천,영해,기관손상,정비불량,양호,1,1,0,0,0,인천 옹진군 덕적도 북동방 약 1해리,37|16|00,126|07|00,어선,6.67,,,,
2018-05-10 08:28,부산,영해,기관손상,정비불량,양호,1,1,0,0,0,태종대 등대 앞 200m 해상,35|03|70,129|05|90,요트,5.1,,,,
2018-05-10 07:37,속초,영해,기관손상,정비불량,양호,1,4,0,0,0,강원 양양군 수산 동방 4해리,38|03|88,128|45|72,어선,7.93,,,,
2018-05-10 02:55,평택,항계내,운항저해,연료고갈,양호,1,1,0,0,0,대산항 서방 1.2해리 목섬 인근 해상,37|01|00,126|23|08,고무보트,4.9,,,,
2018-05-09 20:04,완도,영해,기관손상,정비불량,양호,1,2,0,0,0,완도군 금일도 동방 5해리 해상,34|20|00,127|12|00,어선,7.93,,,,
2018-05-09 17:44,인천,영해,좌초,운항부주의,양호,1,21,0,0,0,영종도 남방 0.5해리 해상,37|25|12,126|27|42,낚시어선,9.77,,,,
2018-05-09 10:03,태안,영해,충돌,운항부주의,양호,2,3,2,0,0,충남 태안군 고남면 영목항 남서방 0.5해리,36|23|29,126|25|09,어선,1.62,모터보트,0.5,,
2018-05-09 08:54,태안,영해,화재,기타,양호,1,2,0,0,0,충남 태안군 근흥면 연포항 남방 1.2해리 해상,36|40|00,126|13|00,어선,3.33,,,,
2018-05-08 16:43,창원,영해,화재,기타,저시정,1,2,0,0,0,경남 창원시 진해 마당여 남동방 0.5해리 해상,35|06|30,128|40|90,기타,17,,,,
2018-05-08 10:17,보령,영해,기관손상,정비불량,양호,1,1,0,0,0,충남 보령시 웅천면 황죽도 인근 해상,36|12|80,126|30|30,모터보트,0.5,,,,
2018-05-08 09:50,인천,영해,인명사상,기타,양호,1,1,0,0,0,인천 연평도 남동방 5.6해리 미래7호,37|35|28,125|46|57,화물선,840,,,,
2018-05-08 09:37,부산,항계내,접촉,운항부주의,양호,1,0,0,0,0,영도구 대평동 물량장 영도문화원 신설부지,35|05|32,129|02|05,어선,69,,,,
2018-05-08 09:13,통영,영해-EEZ,화재,관리소홀,황천5급,1,21,0,0,0,통영시 홍도 남방 18.8해리 해상,34|13|59,128|40|51,유조선,7771,,,,
2018-05-07 13:00,제주,영해-EEZ,기관손상,정비불량,양호,1,16,0,0,0,차귀도 서방 35해리,33|23|00,125|28|00,유조선,2028,,,,
2018-05-07 11:33,속초,영해,기관손상,정비불량,양호,1,3,0,0,0,강원 양양군 솔비치 리조트 앞 해상,38|05|13,128|40|18,모터보트,0,,,,
2018-05-06 20:27,여수,항계내,충돌,운항부주의,양호,2,8,1,0,0,여수시 돌산대교 남방 360m 해상,34|43|64,127|43|96,어선,4.99,관공선,0,,
2018-05-06 07:41,속초,영해,좌초,운항부주의,양호,1,2,0,0,0,강원 양양군 수산항 북방 0.12해리 해안가,38|04|98,128|40|48,어선,2.99,,,,
2018-05-06 01:47,목포,영해,안전저해,운항부주의,양호,1,6,0,0,0,신안군 신의면 평사도~백야도 사이,34|35|31,126|08|83,어선,7.93,,,,
2018-05-05 20:00,동해,영해-EEZ,기관손상,정비불량,풍랑주의보,1,9,0,0,0,독도 북동방 92해리,37|37|00,133|44|00,어선,37,,,,
2018-05-05 15:47,평택,항계내,기관손상,정비불량,양호,1,1,0,0,0,충남 당진시 국화도 남동방 1.7해리 해상,37|02|10,126|34|50,고무보트,0,,,,
2018-05-05 15:37,목포,항계내,충돌,운항부주의,양호,2,61,0,0,0,목포 항내 하당 평화광장 갓바위 스타마리너 계류장 앞 해상,000|00|00,00|00|00,여객선,196,기타,0,,
2018-05-05 14:51,군산,영해,인명사상,기타,양호,1,1,0,0,0,군산 말도 서방 28해리,35|58|00,126|17|00,화물선,3415,,,,
2018-05-05 12:19,평택,항계내,안전저해,관리소홀,양호,1,2,0,0,0,경기도 안산시 풍도 선착장 북동방 0.8해리 해상,37|07|50,126|24|05,요트,4.5,,,,
2018-05-05 11:54,제주,영해,안전저해,운항부주의,양호,1,3,0,0,0,김녕 다려도 부근,33|33|00,126|41|00,낚시어선,2.96,,,,
2018-05-05 10:55,인천,항계내,안전저해,운항부주의,양호,1,2,0,0,0,팔미도 남동방 1.7해리 해상,37|19|54,126|31|45,어선,1.97,,,,
2018-05-05 05:10,평택,영해,기관손상,정비불량,양호,1,11,0,0,0,충남 서산시 대산항 북서방 3.5해리 장안서 통항분리대 인근,37|04|30,126|18|34,유조선,1848,,,,
2018-05-04 19:18,목포,항계내,침수,적재불량,양호,1,0,0,0,0,목포시 삼학도 항운노조 앞 물양장,00|00|00,00|00|00,어선,7.93,,,,
2018-05-04 15:53,통영,영해,기관손상,정비불량,양호,1,2,0,0,0,경남 남해군 미조면 미조리 고도 남방 0.7해리 해상,34|39|00,128|03|00,어선,19,,,,
2018-05-04 14:00,제주,항계내,접촉,운항부주의,양호,2,0,0,0,0,한림항 화물부두,33|24|45,126|15|18,화물선,1589,화물선,1494,,
2018-05-04 09:50,군산,영해,추진기손상,정비불량,양호,1,2,0,0,0,군산시 옥도면 죽도 남방 0.5해리,36|02|00,126|31|00,모터보트,0.97,,,,
2018-05-04 09:03,태안,영해,안전저해,운항부주의,양호,1,5,0,0,0,충남 태안군 원북면 신도동방 0.9해리 해상,36|53|27,126|10|07,기타,17,,,,
2018-05-04 07:39,속초,항계내,침수,관리소홀,양호,1,0,0,0,0,강원 고성군 토성면 아야진항 위판장,38|16|21,128|33|27,어선,15,,,,
2018-05-03 17:00,평택,항계내,키손상,관리소홀,양호,1,3,0,0,0,입파도 북동방 약 0.6해리 인근해상,37|06|62,126|33|23,어선,4.98,,,,
2018-05-03 06:00,목포,항계내,좌초,관리소홀,양호,1,4,0,0,0,목포북항 2부두 여객선 선착장,00|00|00,00|00|00,여객선,466,,,,
2018-05-02 23:00,목포,영해-EEZ,추진기손상,정비불량,양호,1,8,0,0,0,신안군 가거도 남방 24해리,33|39|00,125|10|00,어선,29,,,,
2018-05-02 16:30,목포,영해,안전저해,기상악화,풍랑주의보,1,2,0,0,0,신안군 임자도 북서방 약 5해리,35|10|04,125|58|39,예부선,68,,,,
2018-05-02 13:30,보령,영해,기관손상,정비불량,저시정,1,1,0,0,0,충남 보령시 오천면 호도,36|18|00,126|16|00,고무보트,0.5,,,,
2018-05-02 11:30,제주,영해,추진기손상,정비불량,양호,1,1,0,0,0,애월 가문동 포구 북방 1km 해상,33|29|37,126|24|00,모터보트,2.6,,,,
2018-05-02 10:54,통영,영해,기관손상,정비불량,양호,1,10,0,0,0,사천시 학섬 동방 끝단 해상,34|55|21,128|02|45,어선,47,,,,
2018-05-02 10:48,동해,영해,안전저해,운항부주의,양호,1,7,0,0,0,독도 남동방 7.7해리 해상,37|11|00,132|00|00,어선,24,,,,
2018-05-02 08:43,본청,항계내,화재,관리소홀,양호,1,4,0,0,0,경북 울진군 후포면 후포리 후포항 내,36|40|40,129|27|20,어선,59,,,,
2018-05-02 07:31,완도,영해,조난,기상악화,저시정,1,2,0,0,0,강진군 가우도 남방 2.5해리 해상,34|29|00,126|47|00,어선,1.89,,,,
2018-05-02 05:00,서귀포,외국해역,기관손상,정비불량,양호,1,8,0,0,0,서귀포 남서방 263해리,28|57|00,125|28|00,어선,22,,,,
2018-05-01 14:08,인천,협수로,기관손상,정비불량,양호,1,4,0,0,0,영흥도 진두항 인근 해상,37|11|12,126|29|59,모터보트,0.25,,,,
2018-05-01 14:02,군산,협수로,화재,화기취급부주의,양호,1,17,0,0,0,군산 5부두 앞 해상,35|58|00,126|34|00,화물선,6049,,,,
2018-05-01 13:20,울산,영해,기관손상,정비불량,양호,1,2,0,0,0,주전 몽돌해수욕장 앞 100미터 해상,35|34|04,129|27|30,모터보트,1.99,,,,
2018-05-01 11:38,태안,영해,충돌,운항부주의,양호,2,5,0,0,0,충남 태안군 안면읍 태서 북방 2마일해상,36|30|00,126|06|00,예부선,73,어선,3,,
2018-05-01 11:14,본청,영해,운항저해,정비불량,양호,1,4,0,0,0,대진항 ~ 병곡항 중간지점 연안 100미터 해상,36|34|50,129|25|00,고무보트,0,,,,
2018-05-01 10:23,군산,영해,기관손상,정비불량,저시정,1,22,0,0,0,군산 십이동파도 서방 0.7해리,35|59|00,126|12|00,낚시어선,9.77,,,,
2018-05-01 01:25,부산,영해,접촉,운항부주의,양호,2,28,0,0,0,부산 생도 남동방 8.7해리,34|53|00,129|08|00,어선,57,어선,741,,
2018-04-30 23:42,목포,영해,좌초,운항부주의,양호,1,11,0,0,0,하납덕도 인근해상,34|48|3,126|12|2,화물선,1981,,,,
2018-04-30 17:23,부산,항계내,키손상,정비불량,양호,1,2,0,0,0,부산 광안대교 인근해상,35|09|00,129|08|00,요트,6.9,,,,
2018-04-30 10:43,태안,영해,운항저해,기타,양호,1,1,0,0,0,충남 태안군 안면읍 방포항 서방 2.5해리 해상,36|31|00,126|17|00,어선,3,,,,
2018-04-30 03:07,포항,항계내,좌초,운항부주의,양호,1,8,0,0,0,척사항 북동 0.1해리,35|48|00,129|30|00,어선,44,,,,
2018-04-29 21:50,인천,항계내,인명사상,기타,양호,1,1,1,0,0,인천 팔미도 남방 1.3해리 해상,37|20|00,126|30|26,어선,6.67,,,,
2018-04-29 21:06,동해,항계내,기관손상,관리소홀,양호,1,1,0,0,0,경북 울릉군 도동항 내,37|28|00,130|54|00,어선,2.99,,,,
2018-04-29 19:47,부산,항계내,해양오염,관리소홀,양호,1,0,0,0,0,감천항 3부두 3번 선석 인근 해상,35|03|36,129|00|27,어선,3114,,,,
2018-04-29 19:30,울산,영해-EEZ,안전저해,운항부주의,양호,1,7,0,0,0,울산 방어진 남동방 29해리(35-26N 130-00E)해상,35|26|00,130|00|00,어선,39,,,,
2018-04-29 16:30,인천,항계내,운항저해,정비불량,양호,1,3,0,0,0,아라뱃길 목상교 인근 수로,37|34|27,126|45|09,요트,2.6,,,,
2018-04-29 15:00,보령,영해,안전저해,운항부주의,저시정,1,14,1,0,0,충남 보령시 호도 북서방 2해리,36|20|03,126|13|23,낚시어선,7.93,,,,
2018-04-29 14:25,인천,항계내,안전저해,운항부주의,양호,1,9,0,0,0,인천 영종도 북서방 0.7해리,37|29|00,126|21|55,요트,7.93,,,,
2018-04-29 14:11,인천,협수로,기관손상,정비불량,양호,1,2,0,0,0,인천 선재도 북방 1.1해리,37|16|24,126|31|30,고무보트,0,,,,
2018-04-29 14:10,평택,항계내,추진기손상,정비불량,양호,1,4,0,0,0,충남 당진시 대난지도~소난지도 인근 해상,37|03|00,127|27|00,모터보트,1.5,,,,
2018-04-29 13:07,평택,항계내,기관손상,정비불량,양호,1,2,0,0,0,경기도 평택시 해군2함대 서항 인근 해상,36|59|08,126|47|96,예부선,36,,,,
2018-04-29 12:20,서귀포,영해,운항저해,관리소홀,양호,1,3,0,0,0,성산일출봉 남방 0.5해리,33|25|00,126|56|00,모터보트,0.5,,,,
2018-04-29 10:14,평택,항계내,기관손상,정비불량,양호,1,6,0,0,0,경기도 안산시 육도~말육도 인근 해상,37|07|00,126|26|00,모터보트,2.34,,,,
2018-04-29 09:58,평택,항계내,안전저해,운항부주의,양호,1,65,0,0,0,충남 당진시 장고항 도선 선착장 앞 해상,37|02|18,126|33|75,유도선,22,,,,
2018-04-29 09:50,목포,항계내,기관손상,정비불량,양호,1,1,0,0,0,영광군 도음소도 서방 0.6해리,35|22|27,126|22|57,어선,2,,,,
2018-04-29 09:27,평택,항계내,안전저해,운항부주의,양호,1,10,0,0,0,경기도 화성시 제부도 인근 해상,37|09|42,126|33|25,모터보트,4.3,,,,
2018-04-29 08:46,울산,영해,기관손상,정비불량,양호,1,2,0,0,0,‘18. 4. 29. 08:46 고리 앞 해상,35|18|39,129|18|02,어선,1.98,,,,
2018-04-29 08:32,통영,영해,기관손상,정비불량,저시정,1,2,0,0,0,통영시 도산면 수월리 앞 해상,34|52|00,128|18|00,어선,4.99,,,,
2018-04-29 08:27,평택,항계내,운항저해,연료고갈,양호,1,2,0,0,0,경기도 화성시 제부도 남서방 3.2해리 해상,37|09|28,126|33|40,모터보트,0,,,,
2018-04-29 08:24,인천,영해,기관손상,정비불량,양호,1,4,0,0,0,영흥도 남방 2.6해리,37|11|12,126|25|33,모터보트,2.8,,,,
2018-04-29 08:22,군산,영해,추진기손상,정비불량,양호,1,2,0,0,0,군산시 옥도면 신시도 도토머리등대 앞 해상,00|00|00,00|00|00,고무보트,0.4,,,,
2018-04-29 07:41,통영,영해,좌초,운항부주의,저시정,1,1,0,0,0,통영시 화도 남방,34|49|17,128|28|16,어선,4.97,,,,
2018-04-29 07:29,통영,영해,충돌,기상악화,저시정,2,4,0,0,0,통영시 풍화리 함박말 북방 0.4마일 해상,34|55|45,128|20|49,어선,4.98,어선,4.94,,
2018-04-29 06:32,통영,영해,침수,정비불량,저시정,1,4,0,0,0,통영시 한산면 매물도 북서방 0.4해리 해상,34|39|23,128|33|56,요트,4.7,,,,
2018-04-29 06:28,본청,영해,추진기손상,정비불량,양호,1,2,0,0,0,경북 울진군 오산 동남 1해리 해상,36|52|00,129|26|00,고무보트,0,,,,
2018-04-29 03:41,목포,항계내,조난,기상악화,저시정,1,2,0,0,0,목포시 불무기도 앞 해상,34|44|00,126|12|00,어선,1.25,,,,
2018-04-29 02:12,포항,영해,기관손상,정비불량,양호,1,5,0,0,0,"호미곶 북동방 약 10해리(36-10N, 129-44E)",36|10|00,129|44|00,어선,6.51,,,,
2018-04-28 20:52,속초,항계내,해양오염,정비불량,양호,1,0,0,0,0,강원 고성군 가진항 내 어선 부두,38|22|02,128|30|41,어선,2.48,,,,
2018-04-28 17:21,목포,항계내,기관손상,정비불량,양호,1,2,0,0,0,신안군 지도읍 화도 인근 해상,34|56|61,126|11|16,모터보트,1.62,,,,
2018-04-28 16:34,군산,영해,추진기손상,정비불량,양호,1,3,0,0,0,군산시 옥도면 선유도 옥돌 펜션 앞 해상,35|49|00,126|23|00,모터보트,0.8,,,,
2018-04-28 14:52,목포,항계내,기관손상,정비불량,양호,1,3,0,0,0,전남 진도군 나리선착장 인근해상,34|34|00,126|17|00,어선,9.77,,,,
2018-04-28 14:00,보령,영해,기관손상,운항부주의,저시정,1,2,0,0,0,장항신항 북방 1해리,36|01|11,126|39|21,고무보트,0.5,,,,
2018-04-28 12:26,통영,영해,기관손상,정비불량,양호,1,1,0,0,0,경남 남해군 미조면 마안도 동방 100m 해상,34|45|14,128|04|22,어선,1.99,,,,
2018-04-28 12:15,군산,영해,추진기손상,정비불량,저시정,1,2,0,0,0,군산시 옥도면 관리도 동방 0.4해리,35|48|00,126|23|00,고무보트,1,,,,
2018-04-28 10:54,평택,항계내,안전저해,운항부주의,양호,1,10,0,0,0,경기도 화성시 궁평항 인근 해상,37|06|02,126|39|45,낚시어선,7.31,,,,
2018-04-28 09:42,인천,영해,기관손상,정비불량,양호,1,2,0,0,0,영종 왕산마리나 앞 해상,37|27|11,126|21|41,모터보트,0,,,,
2018-04-28 09:33,태안,영해,키손상,정비불량,양호,1,8,0,0,0,충남 태안군 남면 내파수도 북서방 1.3해리 해상,36|28|00,126|13|00,낚시어선,5.82,,,,
2018-04-28 07:54,인천,협수로,좌초,운항부주의,양호,1,13,0,0,0,영흥 진두항 남방 1.4해리,37|13|55,126|29|69,낚시어선,6.43,,,,
2018-04-28 07:17,평택,영해,충돌,운항부주의,양호,2,0,0,0,0,방도묘박지,37|00|22,126|45|15,화물선,1598,화물선,8263,,
2018-04-28 06:23,군산,항계내,침수,관리소홀,양호,1,0,0,0,0,군산시 옥도면 신치항,35|49|00,126|28|00,모터보트,1,,,,
2018-04-28 03:24,여수,항계내,화재,기타,양호,1,0,0,0,0,여수시 봉산동 봉산부두 정박선,34|34|64,127|43|42,어선,23,,,,
2018-04-27 19:31,여수,영해,키손상,정비불량,양호,1,7,0,0,0,여수시 상백도 동방 12해리 해상,34|01|34,127|51|64,어선,60,,,,
2018-04-27 17:02,포항,영해-EEZ,안전저해,운항부주의,풍랑주의보,1,6,0,0,0,호미곶 북동방 47해리,36|16|00,130|30|00,어선,9.77,,,,
2018-04-27 17:01,제주,항계내,침수,관리소홀,양호,1,0,0,0,0,제주시 한림항 제주부속 앞,33|25|05,126|15|44,어선,6.49,,,,
2018-04-27 14:36,태안,영해,기관손상,정비불량,양호,1,6,0,0,0,충남 태안군 근흥면 가의도 북방 0.1해리 해상,36|40|52,126|03|38,모터보트,1.37,,,,
2018-04-27 13:54,부산,항계내,해양오염,관리소홀,양호,1,0,0,0,0,부산 영도 부산대교 바지선 계류장 인근 해상,35|05|43,129|02|21,예부선,73,,,,
2018-04-27 12:50,목포,영해,기관손상,정비불량,양호,1,4,0,0,0,신안군 임자도 남서 8해리 해상,35|02|00,125|52|00,어선,4.98,,,,
2018-04-27 12:34,본청,영해,안전저해,운항부주의,황천5급,1,2,0,0,0,죽변 북방 1해리 해상,37|04|00,129|25|00,예부선,60.26,,,,
2018-04-27 11:54,포항,항계내,기관손상,정비불량,양호,1,1,0,0,0,포항 여남갑 동방 약 1.8해리 해상,36|04|00,129|27|00,어선,2.8,,,,
2018-04-27 10:49,태안,항계내,기관손상,정비불량,양호,1,2,0,0,0,충남 태안군 남면 몽산포해수욕장 앞 해상,36|38|00,126|15|00,어선,3.28,,,,
2018-04-27 09:40,동해,영해,기관손상,정비불량,양호,1,2,0,0,0,강원도 삼척시 원덕읍 호산항 동방 2.5해리 해상,37|11|10,127|23|23,어선,1.5,,,,
2018-04-27 07:37,평택,항계내,해양오염,기타,양호,1,0,0,0,0,경기도 화성시 아산만 23번부표 인근 해상,37|04|66,126|39|29,어선,0,,,,
2018-04-27 06:27,포항,영해,기관손상,정비불량,양호,1,4,0,0,0,감포 동방 6해리,35|46|00,129|38|00,어선,9.77,,,,
2018-04-27 06:08,통영,영해,침수,관리소홀,양호,1,1,0,0,0,통영시 한산면 대죽도 북방 끝단,34|48|56,128|27|33,어선,1.53,,,,
2018-04-27 04:10,여수,영해,안전저해,운항부주의,양호,1,4,0,0,0,여수시 남면 간여암 남동방 10해리,34|10|40,128|00|00,어선,9.77,,,,
2018-04-27 04:03,태안,항계내,화재,정비불량,양호,1,0,0,0,0,충남 태안군 근흥면 신진도,00|00|00,000|00|00,어선,5.2,,,,
2018-04-27 02:23,여수,항계내,기관손상,정비불량,양호,1,1,0,0,0,여수시 신월동 히든베이호텔 앞 해상,34|43|05,127|41|90,모터보트,2.75,,,,
2018-04-26 18:38,제주,영해,기관손상,정비불량,양호,1,4,0,0,0,비양도 북방 8.5해리,33|33|02,126|13|30,어선,9.77,,,,
2018-04-26 11:29,창원,항계내,침수,관리소홀,양호,1,0,0,0,0,마산 중앙부두 계류장,00|00|00,00|00|00,어선,1.46,,,,
2018-04-26 10:43,군산,항계내,화재,정비불량,양호,1,19,0,0,0,군산 5부두 58번 선석,00|00|00,00|00|00,화물선,9991,,,,
2018-04-26 09:55,본청,영해,충돌,운항부주의,양호,2,17,0,0,0,죽변 북동방 3.7해리 해상,37|06|00,129|27|00,어선,6.14,화물선,2856,,
2018-04-26 06:30,속초,항계내,접촉,운항부주의,양호,1,0,0,0,0,강원 양양군 수산항,38|04|44,128|40|31,어선,13,,,,
2018-04-25 13:45,부산,영해,기관손상,정비불량,양호,1,5,0,0,0,두도 남방 2.5해리 남외항 해상(35-00.76N 129-02.14E),35|00|76,129|02|14,유조선,1592,,,,
2018-04-25 10:02,여수,항계내,안전저해,운항부주의,양호,1,3,0,0,0,여수시 신월동 넙너리 앞 해상,34|42|83,127|41|40,모터보트,2.8,,,,
2018-04-25 09:29,창원,영해,기관손상,정비불량,양호,1,1,0,0,0,마산 덕동 동방 인근 해상,35|07|55,128|36|18,어선,1.11,,,,
2018-04-25 08:20,태안,영해,기관손상,정비불량,양호,1,2,0,0,0,충남 태안군 이원면 만대항 북방 1.7해리 해상,37|00|00,126|17|00,어선,3,,,,
2018-04-25 07:34,서귀포,항계내,침수,관리소홀,양호,1,0,0,0,0,사계항,33|13|39,126|18|27,고무보트,0.1,,,,
2018-04-24 16:08,평택,항계내,기관손상,관리소홀,양호,1,2,0,0,0,대난지도 남동방 0.5해리,37|02|02,126|24|57,모터보트,2.88,,,,
2018-04-24 11:17,평택,항계내,기관손상,정비불량,양호,1,1,0,0,0,삼길포항 인근 소조도,37|01|62,126|29|91,어선,0.85,,,,
2018-04-24 04:36,서귀포,영해,키손상,정비불량,풍랑주의보,1,3,0,0,0,모슬포항 남동2.2마일,33|11|59,126|12|32,어선,9.77,,,,
2018-04-23 10:20,인천,항계내,접촉,운항부주의,양호,2,5,0,0,0,인천 연안부두 옹진수협 앞 해상,37|27|26,126|35|49,낚시어선,9.77,기타,9.16,,
2018-04-22 16:54,인천,영해,기관손상,정비불량,저시정,1,22,0,0,0,백아도 북동방 1해리,37|06|00,125|57|00,낚시어선,9.77,,,,
2018-04-22 15:20,인천,영해-EEZ,기관손상,정비불량,저시정,1,22,0,0,0,소령도 서방 19해리,36|59|00,125|20|00,낚시어선,9.77,,,,
2018-04-22 14:36,완도,영해,운항저해,정비불량,양호,1,2,0,0,0,장흥군 노력도 남방 1.9해리 해상,34|24|50,126|58|47,어선,1.18,,,,
2018-04-22 12:51,인천,영해,좌초,운항부주의,양호,1,7,0,0,0,무의도 동방 0.7해리,37|23|35,126|26|09,낚시어선,3,,,,
2018-04-22 12:40,목포,항계내,화재,관리소홀,양호,1,1,1,0,0,목포시 항동시장 앞 소형어선 계류장,00|00|00,00|00|00,어선,1.77,,,,
2018-04-22 12:37,제주,영해,추진기손상,정비불량,양호,1,5,0,0,0,이호해수욕장 앞 해상,33|30|40,126|27|15,모터보트,1.08,,,,
2018-04-22 10:40,포항,항계내,안전저해,운항부주의,양호,1,5,0,0,0,모곡항 동방 약 0.2해리,35|49|35,129|31|01,어선,4.71,,,,
2018-04-22 04:42,인천,항계내,안전저해,운항부주의,양호,1,22,0,0,0,인천 남항 입구 해상,37|25|55,126|35|57,낚시어선,9.77,,,,
2018-04-22 02:13,평택,영해-EEZ,기관손상,정비불량,양호,1,18,0,0,0,평택 아산만 16번부이 근해,37|05|93,126|36|18,기타,7589,,,,
2018-04-21 17:28,본청,영해,안전저해,운항부주의,양호,1,2,0,0,0,경북 울진군 후포 동방 7해리,36|40|00,129|36|00,요트,4.02,,,,
2018-04-21 17:27,동해,영해-EEZ,안전저해,운항부주의,양호,1,251,0,0,0,경북 울릉도 남서 17해리 해상,37|15|00,130|32|00,여객선,388,,,,
2018-04-21 16:19,통영,영해,기관손상,정비불량,양호,1,1,0,0,0,통영시 추도 서방 1해리 인근해상,34|45|23,128|16|58,어선,2.11,,,,
2018-04-21 14:38,인천,항계내,운항저해,연료고갈,양호,1,2,0,0,0,인천 옹진군 영흥면 석섬 인근 해상,37|14|00,126|30|00,모터보트,0,,,,
2018-04-21 14:08,태안,영해,기관손상,정비불량,양호,1,3,0,0,0,충남 태안군 근흥면 가의도 남방 1해리,36|40|00,126|04|00,모터보트,0.6,,,,
